1.7142946,5.4033823e-11
0.86890244,5.2484975e-11
1.3154055,5.3280057e-11
0.36799696,5.1328372e-11
4.464302,5.939779e-11
1.0366136,5.269905e-11
3.042199,5.6608822e-11
3.7647853,5.8057274e-11
1.2534431,5.3188363e-11
4.1055136,5.866315e-11
4.084757,5.8662665e-11
2.4838545,5.5575065e-11
1.3683623,5.3361093e-11
0.62376606,5.185609e-11
3.535684,5.7582123e-11
3.8650143,5.825144e-11
3.6049294,5.7735493e-11
3.5425768,5.7619604e-11
2.8279004,5.6197047e-11
1.0665525,5.2780037e-11
4.1110196,5.872648e-11
2.7814264,5.6109072e-11
3.6253953,5.771323e-11
3.2520604,5.699758e-11
3.0419493,5.6562064e-11
4.6182313,5.9729346e-11
6.808091,6.398719e-11
1.3201407,5.3241443e-11
3.2820385,5.71114e-11
0.36799696,5.1328372e-11
0.6184284,5.192146e-11
4.087291,5.8698754e-11
3.3506122,5.7252557e-11
3.8764765,5.827569e-11
4.056853,5.862182e-11
0.979452,5.2604636e-11
0.4363921,5.1537802e-11
0.91970646,5.2425463e-11
0.83717847,5.227398e-11
4.941249,6.033393e-11
1.4078101,5.3421698e-11
4.54072,5.96029e-11
2.3410053,5.528772e-11
1.4377445,5.3524168e-11
4.699925,5.976294e-11
0.38355783,5.137062e-11
6.207238,6.284719e-11
3.099996,5.6705494e-11
5.766531,6.190318e-11
0.36799696,5.1328372e-11
3.3013184,5.716885e-11
4.9523063,6.026894e-11
4.0476146,5.863402e-11
3.5990655,5.7715725e-11
2.6153064,5.5819318e-11
5.1082425,6.07222e-11
4.3605466,5.9219164e-11
2.511943,5.5583323e-11
2.7265432,5.598802e-11
0.36799696,5.1328372e-11
1.4412197,5.36014e-11
0.44834113,5.1620062e-11
3.6887507,5.7925772e-11
2.4138505,5.541749e-11
2.002425,5.4484695e-11
2.3779054,5.5309857e-11
4.2629356,5.902685e-11
0.37074003,5.1350195e-11
1.3697019,5.3288138e-11
0.8851254,5.23111e-11
0.36799696,5.1328372e-11
0.47339416,5.1600814e-11
2.12168,5.484895e-11
0.87123,5.2394873e-11
3.5622687,5.7634675e-11
2.9789774,5.6515154e-11
2.4204435,5.5351092e-11
1.3385208,5.330966e-11
1.4335941,5.3490632e-11
0.36799696,5.1328372e-11
5.7481527,6.186707e-11
4.1019754,5.867559e-11
1.799438,5.423836e-11
6.167874,6.274728e-11
3.7616441,5.8088877e-11
1.9989631,5.4618882e-11
2.0170941,5.4690613e-11
2.6204748,5.5880512e-11
0.54283756,5.1693386e-11
2.881429,5.6267286e-11
0.85504776,5.2415433e-11
4.8884854,6.022511e-11
2.764301,5.60939e-11
2.6906123,5.597042e-11
0.7703765,5.2240164e-11
3.6100433,5.777356e-11
3.3287425,5.719965e-11
3.449353,5.7340764e-11
3.8102503,5.8175152e-11
4.0063667,5.8553135e-11
0.36799696,5.1328372e-11
0.40945357,5.1483633e-11
1.6938154,5.3949716e-11
5.0777717,6.0596285e-11
2.9332001,5.6461388e-11
3.5175087,5.7583542e-11
4.4218025,5.93742e-11
0.5731157,5.176015e-11
1.5558782,5.367029e-11
0.36799696,5.1328372e-11
0.5336778,5.174018e-11
0.47679555,5.1556356e-11
2.7239213,5.597486e-11
2.3435488,5.529987e-11
2.1974325,5.499185e-11
2.7138681,5.5941793e-11
2.0214355,5.464489e-11
3.595775,5.7788607e-11
1.1095204,5.2832645e-11
1.8187169,5.4247405e-11
0.7909827,5.2208234e-11
4.3199673,5.9108114e-11
0.6053482,5.185157e-11
3.3531795,5.7307943e-11
1.927063,5.4412506e-11
1.9773375,5.452212e-11
0.85771,5.2306475e-11
2.1070783,5.4872797e-11
0.59223497,5.1792282e-11
0.36799696,5.1328372e-11
1.150214,5.2869677e-11
4.007113,5.844654e-11
0.7950308,5.21509e-11
0.36799696,5.1328372e-11
0.36799696,5.1328372e-11
0.36799696,5.1328372e-11
1.8190159,5.4225034e-11
1.2259729,5.3069996e-11
2.3500195,5.5224304e-11
3.46009,5.7503346e-11
2.6592157,5.585242e-11
1.6959171,5.3957304e-11
6.062721,6.2530994e-11
0.9588635,5.2538387e-11
0.46794227,5.1585344e-11
0.36799696,5.1328372e-11
2.9821534,5.646632e-11
0.46014833,5.1584768e-11
3.8157933,5.809675e-11
3.7480314,5.7984364e-11
3.0540717,5.6592633e-11
3.7946758,5.81283e-11
3.4781606,5.754111e-11
1.200077,5.3060615e-11
0.36799696,5.1328372e-11
2.3164766,5.532797e-11
0.36799696,5.1328372e-11
0.36799696,5.1328372e-11
1.3957362,5.3340134e-11
1.8606224,5.432396e-11
1.3469753,5.329388e-11
0.36799696,5.1328372e-11
3.3674111,5.7299204e-11
0.54400086,5.1742808e-11
0.8877758,5.244421e-11
0.36799696,5.1328372e-11
2.4165437,5.541791e-11
3.828719,5.8113493e-11
2.5389178,5.5608743e-11
3.1147013,5.6688078e-11
5.683747,6.169968e-11
1.329768,5.3281924e-11
5.5179887,6.146185e-11
5.0943522,6.056036e-11
3.9804857,5.849504e-11
4.0411096,5.861466e-11
3.4374268,5.736858e-11
0.43929642,5.152965e-11
2.1240222,5.498663e-11
4.873293,5.9939546e-11
5.337236,6.08289e-11
2.691013,5.583139e-11
3.147162,5.6824843e-11
0.36799696,5.1328372e-11
5.2495446,6.086743e-11
3.9271507,5.825573e-11
4.2130637,5.8825535e-11
1.7471776,5.415067e-11
3.507969,5.744517e-11
3.754017,5.7907318e-11
5.3226905,6.0805076e-11
5.02506,6.0418726e-11
