transporter_density,Vmax,KD,affinity,ontology,name,diffusivity,zdistr,response,genome_size,cell_size,mingt,sav,yield
0.0020338559568273376,0.11112890062371274,0.00041654149033897725,266.78951125199353,Amino acids,proline ,6.980186049422783e-10,0.4981412639405205,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.2
0.0009419080719242656,0.07205155873415818,0.0002686112189142237,268.237339547484,Organic acids,salicylic acid,6.506487559986964e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.15285714285714283
0.0047409229762874995,0.1554250358373604,0.00079980457471466,194.32876573981858,Amino acids,serine ,7.230354859603405e-10,0.4981412639405205,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.42799999999999994
0.0009419080719242656,0.07205155873415818,0.0002937527738921222,245.2795858895222,Organic acids,shikimic acid,5.949613789792375e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.15285714285714283
0.0005585514866510897,0.06714175966041629,0.0002422966784185353,277.1055719733715,Organic acids,sinapyl alcohol,5.532598182509909e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.09090909090909091
0.0009309191444184827,0.07121095721559302,0.0002705508715419458,263.2072734038581,Organic acids,stachyhydrine,6.416699245946998e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.14285714285714285
0.0020112450651016594,0.08791476199455925,0.00041716514806678983,210.74330490447332,Organic acids,succinic acid,6.912180382665575e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.30571428571428566
0.0002832411189914247,0.018571388436405017,0.00017848405107160622,104.05068870245634,Sugars,inositol,5.872272368802618e-10,0.08550185873605948,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.1783333333333333
0.000704352442182963,0.06927385497463562,0.00026419708504291567,262.20522063437187,Organic acids,syringic acid,5.660145199300572e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.11888888888888886
0.0055855148665108975,0.12207592665530234,0.0009883097544158973,123.5199046754837,Organic acids,taurine,6.758975289025729e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.5
0.0005077740787737178,0.06658686908471036,0.0002544214230590303,261.7187982210956,Organic acids,thiamine,5.056950394563667e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.08333333333333333
0.0020112450651016594,0.08791476199455925,0.00044066597988875756,199.50430940176636,Organic acids,threonic acid,6.543551997199705e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.30571428571428566
0.0027765951629042155,0.1213694477801641,0.0005365698822490844,226.1950433584389,Amino acids,threonine ,6.889025753019852e-10,0.4981412639405205,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.26749999999999996
3.4209081974220886e-5,0.0037383352133470386,0.00014959478716869122,24.989742517775625,Nucleotides,thymidine,5.238120410624074e-10,0.018587360594795536,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.11263157894736842
0.0006981893583138622,0.06866770874360757,0.00023510635878915494,292.07082742151294,Organic acids,trans-cinnamic acid,6.332655991747907e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.1111111111111111
0.0006219290148288908,0.06796379797882685,0.00024678536436638815,275.39638808533584,Organic acids,trans-ferulic acid,5.704743212638324e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.10190476190476189
0.0009419080719242656,0.07205155873415818,0.00026787041898911214,268.9791541972643,Organic acids,trigonelline,6.524481355327887e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.15285714285714283
0.0008154569337928834,0.0980235748550486,0.0002883759278609532,339.91594091138154,Amino acids,tryptophan,5.594795779863696e-10,0.4981412639405205,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.09304347826086956
0.00013267508329162773,0.005799441635722402,0.0001259341628862495,46.05137718635386,Nucleotides,uracil,7.052748606780217e-10,0.018587360594795536,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.42799999999999994
3.934170432494094e-5,0.0038693008736001722,0.00015110794579609044,25.606203917440066,Nucleotides,uridine,5.221745034227355e-10,0.018587360594795536,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.14266666666666666
0.0020338559568273376,0.11112890062371274,0.00041934176675504855,265.00794682020506,Amino acids,valine ,6.933573830169636e-10,0.4981412639405205,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.2
0.0008059906012281234,0.07046229532773582,0.0002658627438832325,265.03260403677706,Organic acids,vanillic acid,6.030742242301652e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.13374999999999998
0.000798736143427702,0.06982808725235999,0.00025456787399375365,274.30046909247227,Organic acids,vanillin,6.268050529515552e-10,0.3420074349442379,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.12588235294117645
0.0001305636948693524,0.007133936807813365,0.00014132907249194345,50.47748974804911,Nucleotides,xanthine,6.26862787261891e-10,0.018587360594795536,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.5349999999999999
4.285561278652862e-5,0.008429795446785585,0.0001601531296395543,52.63584586675233,Fatty acids,linoleic acid,4.950134252963921e-10,0.0446096654275093,positive,4904121,5.827881975291256e-18,6.24,2.687285910756417e6,0.05555555555555555
