KD,Vmax,ontology,response
0.0035779416929201877,1.563102218563101e-8,Amino acids,negative
0.0015903232198262699,6.837365199395703e-9,Amino acids,positive
0.001709516587596205,1.0271167052728233e-8,Amino acids,positive
0.012688017963578891,3.204581905560841e-7,Amino acids,undefined
0.008024299579634967,3.271248404088578e-8,Amino acids,positive
0.003932137516270874,1.5023855324215873e-8,Amino acids,positive
0.0011518031991709437,1.299596396271151e-9,Organic acids,positive
0.008649672825651064,8.885387084822832e-8,Organic acids,negative
0.0014191258058053602,5.777868258424072e-9,Organic acids,undefined
0.004555451507557386,2.4281563899856762e-8,Organic acids,positive
0.004343664477012465,2.1666455335477517e-8,Organic acids,positive
0.0043279814066963275,2.3682600026643358e-8,Organic acids,positive
0.006476132127047516,3.404329798995754e-8,Organic acids,positive
0.004652266902938821,3.4784656311809537e-8,Organic acids,positive
0.001166685973274132,3.5074430956445175e-9,Organic acids,undefined
0.0010975655276910159,2.0714402250468007e-9,Organic acids,undefined
0.004979615684671582,4.880538230638007e-8,Organic acids,positive
0.001406465893454654,3.6982327410564434e-9,Organic acids,positive
0.0066715955197947565,6.076725037600581e-8,Organic acids,undefined
0.002696181483362763,2.1905190595674432e-8,Organic acids,negative
0.0015086774297744419,8.217322427580994e-9,Organic acids,negative
0.0028506692455192413,2.474973740001793e-8,Organic acids,negative
0.002501397354190171,2.4135762891492627e-8,Organic acids,undefined
0.0020533979774150957,2.623114719479271e-8,Organic acids,undefined
0.0013367944322514804,5.356107876194635e-9,Organic acids,undefined
0.0017499755377365467,6.1862251570799e-9,Organic acids,positive
0.0014950441945246536,4.435105694609561e-9,Organic acids,positive
0.0012365573649132126,1.719919990228457e-9,Organic acids,positive
0.001946263301655465,1.8610151840324107e-8,Organic acids,undefined
0.0013992622746493186,3.1095411057961153e-9,Organic acids,negative
0.002785699161775928,1.2928327988845056e-8,Organic acids,positive
0.002422654140073738,1.2525531929921052e-8,Organic acids,positive
0.0017224599003616383,1.1767568211078557e-8,Organic acids,undefined
0.0010778440970129327,1.698761899606654e-9,Organic acids,undefined
0.005665538044340187,3.2300492580512716e-8,Organic acids,negative
0.016719623761921786,1.1785469664311836e-7,Organic acids,positive
0.006814320117793584,3.0424548959065936e-8,Organic acids,positive
0.0022193850198957287,9.177204672484352e-9,Organic acids,undefined
0.001231878035494467,2.2700557212905853e-9,Organic acids,negative
0.0011534340996258174,1.597061079597242e-9,Organic acids,negative
0.0013718937938139565,1.1317172570016951e-8,Organic acids,positive
0.0017577096879954034,2.4286834525396102e-8,Organic acids,positive
0.0058910175681205525,1.8082526898993553e-7,Organic acids,undefined
0.0022661654960297573,8.20386961245508e-9,Organic acids,positive
0.0070142560439746164,4.473502318518321e-8,Organic acids,positive
0.006130444743532033,3.160358516452184e-8,Amino acids,positive
0.025348815187575466,2.4253298718529986e-7,Amino acids,negative
0.008280288970784151,8.02892573190609e-8,Amino acids,undefined
0.006142925016274155,2.9419812616220904e-8,Amino acids,positive
0.006724792040290286,3.113702962765578e-8,Amino acids,positive
0.0072406403551520445,3.734393304626792e-8,Amino acids,positive
0.015585986588465474,7.738419891983906e-8,Amino acids,positive
0.004643484247918599,2.8771880006482455e-8,Amino acids,positive
0.005085509578792979,6.227815960626407e-8,Amino acids,undefined
0.0038322949101808005,3.91792204165352e-8,Amino acids,undefined
0.003729590380614247,2.7439234721904373e-8,Amino acids,positive
0.004429734516097544,2.4426416339928797e-8,Amino acids,positive
0.005702738699834686,4.2221085561248824e-8,Amino acids,undefined
0.00746710893824833,6.975707945192522e-8,Amino acids,negative
0.00518370832940448,5.392206976978648e-8,Amino acids,negative
0.008424761411894053,8.325104526011745e-8,Amino acids,negative
0.007942975790399225,9.316404476116157e-8,Amino acids,undefined
0.002932536681785035,3.7969585564462444e-8,Amino acids,undefined
0.0033397402387794865,2.8255254416218767e-8,Amino acids,undefined
0.005921882298358357,3.3062994147223956e-8,Amino acids,positive
0.005235356227765901,3.024446410010746e-8,Amino acids,positive
0.00588663171885575,2.6953898118864294e-8,Amino acids,positive
0.0079248161335018,1.1254179156238665e-7,Amino acids,undefined
0.008340911969586804,4.561074893981741e-8,Amino acids,negative
0.006197885030944501,3.13030079686272e-8,Amino acids,positive
0.006442107463368265,3.9753254894029446e-8,Amino acids,positive
0.002963393209088671,2.498254731211978e-8,Amino acids,undefined
0.0037725108629411363,3.737615931514561e-8,Amino acids,undefined
0.013339423006525197,7.272994246045447e-8,Amino acids,negative
0.053507478602467684,3.391215325589076e-7,Amino acids,positive
0.0064480301511202626,2.3980501834085593e-8,Amino acids,positive
0.00743883903320679,4.023155425493249e-8,Amino acids,undefined
0.003966762069375562,2.1613957207648093e-8,Amino acids,negative
0.004372559107233943,2.496685585734368e-8,Amino acids,negative
0.0015699733609101235,1.0921071530066358e-8,Amino acids,positive
0.0017380386300200321,1.6405756721905074e-8,Amino acids,positive
0.017217966940623764,5.118560614208443e-7,Amino acids,undefined
0.010642021483966705,5.2250445561726404e-8,Amino acids,positive
0.004871983005415412,2.3997050598910702e-8,Amino acids,positive
0.00154090331581966,1.4754241440019536e-10,Fatty acids,positive
0.0026674895286444953,8.646452306071294e-9,Fatty acids,negative
0.00260682372957354,9.183411784859907e-9,Fatty acids,undefined
0.0018422579150863929,1.454910046091091e-9,Fatty acids,positive
0.0017924254970358674,1.1731258124177553e-9,Fatty acids,positive
0.0017230927295020693,9.724982564132274e-10,Fatty acids,positive
0.002047559846157671,2.1471753307391526e-9,Fatty acids,positive
0.0028043449253092358,7.8981631390344e-9,Fatty acids,positive
0.0018490479676622562,3.981979514467013e-9,Fatty acids,undefined
0.0015749229838328029,7.055081707659398e-10,Fatty acids,undefined
0.001601531296395543,7.227190883732496e-10,Fatty acids,positive
0.0015603398678238178,2.799054584407426e-10,Fatty acids,positive
0.0017101297793883689,1.3797740379493085e-9,Fatty acids,undefined
0.0023810672649025523,7.14978978339697e-9,Fatty acids,negative
0.0019096504997915035,3.964858071307829e-9,Fatty acids,negative
0.0020758319759662395,4.816839648608532e-9,Fatty acids,negative
0.0017336144874124482,2.283432469636312e-9,Fatty acids,undefined
0.0016520770335436432,2.2335050332036722e-9,Fatty acids,undefined
0.0019141812545282668,3.851146584707005e-9,Fatty acids,undefined
0.0016041459942250358,4.862205021650581e-10,Fatty acids,positive
0.0016420828473889145,7.2729935867813e-10,Fatty acids,positive
0.001611312410548544,4.2957531050058993e-10,Fatty acids,positive
0.0016521981049925666,1.7606663260698787e-9,Fatty acids,undefined
0.0021086076825870565,2.8241949807936477e-9,Fatty acids,negative
0.0032779215726391887,8.139315797469134e-9,Fatty acids,positive
0.003237832474550502,9.638110288298076e-9,Fatty acids,positive
0.0018828940034043384,3.785234441230268e-9,Fatty acids,undefined
0.0017842511861910267,2.8928915878595674e-9,Fatty acids,undefined
0.0017848130950407146,1.2223519741252855e-9,Fatty acids,negative
0.0030211139074485848,7.298167845600589e-9,Fatty acids,positive
0.0016964645584070326,6.280147539144091e-10,Fatty acids,positive
0.001619182731620166,5.209413240557296e-10,Fatty acids,undefined
0.0016912577386320737,1.0308723628449011e-9,Fatty acids,negative
0.0017941105796175593,1.6318206442708286e-9,Fatty acids,negative
0.0016146688944125823,1.927247917070534e-9,Fatty acids,positive
0.0016130477510402563,2.067952527971228e-9,Fatty acids,positive
0.0017980406944301842,6.8429954735407015e-9,Fatty acids,undefined
0.002305642855451773,3.259831719537298e-9,Fatty acids,positive
0.001689360589351303,8.589047055321289e-10,Fatty acids,positive
0.00639233590279373,3.160358516452184e-8,Amino acids,positive
0.026431710617370957,2.4253298718529986e-7,Amino acids,negative
0.008634020970386371,8.02892573190609e-8,Amino acids,undefined
0.006405349329855493,2.9419812616220904e-8,Amino acids,positive
0.007012073576443692,3.113702962765578e-8,Amino acids,positive
0.0075499588101317515,3.734393304626792e-8,Amino acids,positive
0.016251816274019212,7.738419891983906e-8,Amino acids,positive
0.004841852804128795,2.8771880006482455e-8,Amino acids,positive
0.005302761353296246,6.227815960626407e-8,Amino acids,undefined
0.003996009648449807,3.91792204165352e-8,Amino acids,undefined
0.0038889176055078183,2.7439234721904373e-8,Amino acids,positive
0.004618971733979056,2.4426416339928797e-8,Amino acids,positive
0.005946358357387584,4.2221085561248824e-8,Amino acids,undefined
0.007786102077895249,6.975707945192522e-8,Amino acids,negative
0.005405155131464732,5.392206976978648e-8,Amino acids,negative
0.0087846652402406,8.325104526011745e-8,Amino acids,negative
0.008282297850177998,9.316404476116157e-8,Amino acids,undefined
0.003057813959910806,3.7969585564462444e-8,Amino acids,undefined
0.003482413157198611,2.8255254416218767e-8,Amino acids,undefined
0.006174863718958332,3.3062994147223956e-8,Amino acids,positive
0.005459009415910876,3.024446410010746e-8,Amino acids,positive
0.006138107242980544,2.6953898118864294e-8,Amino acids,positive
0.008263362417004035,1.1254179156238665e-7,Amino acids,undefined
0.008697233769456142,4.561074893981741e-8,Amino acids,negative
0.006462657223441189,3.13030079686272e-8,Amino acids,positive
0.006717312780804649,3.9753254894029446e-8,Amino acids,positive
0.0030899886708119478,2.498254731211978e-8,Amino acids,undefined
0.003933671640756706,3.737615931514561e-8,Amino acids,undefined
0.013909280023627724,7.272994246045447e-8,Amino acids,negative
0.05579330551823189,3.391215325589076e-7,Amino acids,positive
0.0067234884843860344,2.3980501834085593e-8,Amino acids,positive
0.007756624489151583,4.023155425493249e-8,Amino acids,undefined
0.00413622121309595,2.1613957207648093e-8,Amino acids,negative
0.004559353805080615,2.496685585734368e-8,Amino acids,negative
0.0016370422540654753,1.0921071530066358e-8,Amino acids,positive
0.0018122872319893746,1.6405756721905074e-8,Amino acids,positive
0.01795351444343211,5.118560614208443e-7,Amino acids,undefined
0.011096646141706983,5.2250445561726404e-8,Amino acids,positive
0.005080112974866275,2.3997050598910702e-8,Amino acids,positive
0.0012910853006943763,9.746972972033633e-10,Organic acids,positive
0.00784782940306871,6.664040313617125e-8,Organic acids,negative
0.001524853825862022,4.333401193818054e-9,Organic acids,undefined
0.004267510883469659,1.8211172924892572e-8,Organic acids,positive
0.004082307161257611,1.6249841501608142e-8,Organic acids,positive
0.004068592615136497,1.7761950019982517e-8,Organic acids,positive
0.005947109483038609,2.5532473492468163e-8,Organic acids,positive
0.004352174101731602,2.608849223385715e-8,Organic acids,positive
0.0013041000030284127,2.630582321733388e-9,Organic acids,undefined
0.0012436554905858376,1.5535801687851009e-9,Organic acids,undefined
0.004638434373111285,3.6604036729785045e-8,Organic acids,positive
0.001513782973769728,2.7736745557923324e-9,Organic acids,positive
0.0061180384950741545,4.5575437782004355e-8,Organic acids,undefined
0.0026416146791924406,1.6428892946755823e-8,Organic acids,negative
0.001603165014448662,6.162991820685747e-9,Organic acids,negative
0.002776711283143931,1.8562303050013443e-8,Organic acids,negative
0.002471279670208284,1.8101822168619466e-8,Organic acids,undefined
0.0020795127526876973,1.9673360396094532e-8,Organic acids,undefined
0.0014528566086680495,4.017080907145976e-9,Organic acids,undefined
0.001814175611473052,4.639668867809926e-9,Organic acids,positive
0.0015912430100296152,3.326329270957171e-9,Organic acids,positive
0.001365201203486241,1.289939992671343e-9,Organic acids,positive
0.0019858255203882855,1.3957613880243078e-8,Organic acids,undefined
0.0015074835464029426,2.3321558293470863e-9,Organic acids,negative
0.002719896183037327,9.696245991633795e-9,Organic acids,positive
0.0024024202300632455,9.394148947440788e-9,Organic acids,positive
0.0017901137109508241,8.825676158308918e-9,Organic acids,undefined
0.0012264094752867409,1.2740714247049908e-9,Organic acids,undefined
0.005238260405103137,2.4225369435384536e-8,Organic acids,negative
0.014904847708771521,8.839102248233877e-8,Organic acids,positive
0.006242848436138958,2.2818411719299454e-8,Organic acids,positive
0.002224665258142286,6.882903504363265e-9,Organic acids,undefined
0.0013611092190829554,1.7025417909679392e-9,Organic acids,negative
0.0012925114920622931,1.197795809697931e-9,Organic acids,negative
0.0014835503314702028,8.487879427512713e-9,Organic acids,positive
0.0018209389784856688,1.8215125894047082e-8,Organic acids,positive
0.0054354379517134194,1.356189517424517e-7,Organic acids,undefined
0.002265573893031694,6.15290220934131e-9,Organic acids,positive
0.0064176885934298265,3.35512673888874e-8,Organic acids,positive
0.0012899603401394222,1.7980079174217354e-9,Organic acids,positive
0.012257574739790104,1.2293044497281763e-7,Organic acids,negative
0.0016809902480910445,7.993753217747998e-9,Organic acids,undefined
0.006268694841812852,3.3593848262884266e-8,Organic acids,positive
0.005958900379975274,2.997581275804416e-8,Organic acids,positive
0.0059359597479826135,3.27651742304098e-8,Organic acids,positive
0.009078197469739854,4.709932983556851e-8,Organic acids,positive
0.00641031292500054,4.812500837404473e-8,Organic acids,positive
0.0013117303275748406,4.8525915230063936e-9,Organic acids,undefined
0.0012106234222733223,2.865863537161524e-9,Organic acids,undefined
0.006889146966014101,6.75228586747767e-8,Organic acids,positive
0.0016624717829918985,5.116551390852283e-9,Organic acids,positive
0.009364114300479095,8.407225320838078e-8,Organic acids,undefined
0.0035490214270900164,3.030610598541337e-8,Organic acids,negative
0.0018119831473389454,1.1368768663248256e-8,Organic acids,negative
0.003775000577062595,3.4241572173501497e-8,Organic acids,negative
0.0032640981987116582,3.339213073876757e-8,Organic acids,undefined
0.002608780800500309,3.629112120856625e-8,Organic acids,undefined
0.001560558871831378,7.410242438032719e-9,Organic acids,undefined
0.0021649453533163815,8.55872010979513e-9,Organic acids,positive
0.0017920409404604295,6.136024366018961e-9,Organic acids,positive
0.0014139356897963982,2.3795308825382957e-9,Organic acids,positive
0.0024520680445978254,2.5747378531774567e-8,Organic acids,undefined
0.0016519345881252433,4.302089128449104e-9,Organic acids,negative
0.0036799646719978944,1.7886503955893165e-8,Organic acids,positive
0.0031489154532064407,1.7329230555374645e-8,Organic acids,positive
0.002124696467203076,1.6280578241850614e-8,Organic acids,undefined
0.0011817756217830653,2.3502583987389545e-9,Organic acids,undefined
0.007892489558471981,4.468813668845128e-8,Organic acids,negative
0.024062009132798823,1.6305345126969062e-7,Organic acids,positive
0.009572886716402143,4.209274515483674e-8,Organic acids,positive
0.0028515806847283125,1.2696777790605594e-8,Organic acids,undefined
0.0014070909347832544,3.140650567807046e-9,Organic acids,negative
0.0012923459627501566,2.209554038439194e-9,Organic acids,negative
0.0016119009573127806,1.5657450222317357e-8,Organic acids,positive
0.002176258590538928,3.36011402394369e-8,Organic acids,positive
0.008222312907641215,2.501740280649287e-7,Organic acids,undefined
0.002920009485071556,1.1350156524758643e-8,Organic acids,positive
0.009865345808414923,6.189146576874807e-8,Organic acids,positive
0.007758024902933862,3.950448145565231e-8,Amino acids,positive
0.033006045822700454,3.0316623398162476e-7,Amino acids,negative
0.010582370087763216,1.0036157164882613e-7,Amino acids,undefined
0.007774420787704368,3.6774765770276136e-8,Amino acids,positive
0.008538845161646796,3.892128703456972e-8,Amino acids,positive
0.009216537845476436,4.6679916307834906e-8,Amino acids,positive
0.020180187281565783,9.673024864979883e-8,Amino acids,positive
0.005804539314266242,3.596485000810307e-8,Amino acids,positive
0.006385247487910701,7.784769950783007e-8,Amino acids,undefined
0.004738844102035414,4.897402552066899e-8,Amino acids,undefined
0.004603916631540391,3.429904340238047e-8,Amino acids,positive
0.005523726863682788,3.0533020424910994e-8,Amino acids,positive
0.007196128608436728,5.2776356951561045e-8,Amino acids,undefined
0.00951405961197236,8.719634931490654e-8,Amino acids,negative
0.006514255517855436,6.740258721223311e-8,Amino acids,negative
0.01077216990591602,1.040638065751468e-7,Amino acids,negative
0.01013922688477062,1.1645505595145192e-7,Amino acids,undefined
0.0035567920316264276,4.746198195557805e-8,Amino acids,undefined
0.0040917533050358395,3.531906802027345e-8,Amino acids,undefined
0.00748402721961546,4.1328742684029936e-8,Amino acids,positive
0.006582107639974107,3.780558012513433e-8,Amino acids,positive
0.0074377169785205125,3.369237264858037e-8,Amino acids,positive
0.010115369742533877,1.4067723945298332e-7,Amino acids,undefined
0.01066201319519758,5.701343617477176e-8,Amino acids,negative
0.007846624183106065,3.9128759960784005e-8,Amino acids,positive
0.008167469964535087,4.9691568617536815e-8,Amino acids,positive
0.003597329612538497,3.122818414014972e-8,Amino acids,undefined
0.004660303162273106,4.672019914393201e-8,Amino acids,undefined
0.017228777614468102,9.091242807556808e-8,Amino acids,negative
0.06999932394905783,4.2390191569863446e-7,Amino acids,positive
0.008175250860667721,2.997562729260699e-8,Amino acids,positive
0.009476920190814527,5.02894428186656e-8,Amino acids,undefined
0.0049154995400318875,2.701744650956012e-8,Amino acids,negative
0.0054486130072147,3.12085698216796e-8,Amino acids,negative
0.0017667324982168714,1.3651339412582949e-8,Amino acids,positive
0.0019875272551255325,2.0507195902381348e-8,Amino acids,positive
0.02232419185218803,6.398200767760555e-7,Amino acids,undefined
0.013685082259606463,6.5313056952158e-8,Amino acids,positive
0.006104728210417337,2.999631324863838e-8,Amino acids,positive
0.002709829467993359,6.87679651533378e-9,Sugars,positive
0.013904896035010878,1.0251806125284148e-7,Sugars,negative
0.0036581117118167734,2.0918717836054834e-8,Sugars,undefined
0.002161330466666909,3.756887792746798e-9,Sugars,positive
0.002725420232574857,6.126924365929906e-9,Sugars,positive
0.0023614496179637508,4.911607355622359e-9,Sugars,positive
0.014623972092624666,5.793965178185015e-8,Sugars,positive
0.004689711267611295,2.2142860995849896e-8,Sugars,positive
0.006012714144005843,5.958604266237073e-8,Sugars,undefined
0.00464425953728164,3.865193874470445e-8,Sugars,undefined
0.001771974611010765,3.3980659398020744e-9,Sugars,positive
0.004066742539211061,1.625040347946014e-8,Sugars,positive
0.005417761119452204,3.046254369498473e-8,Sugars,undefined
0.005363781166315602,3.584090618567149e-8,Sugars,negative
0.003431911721341237,2.2313054080953156e-8,Sugars,negative
0.0071868928126203905,5.415758864176257e-8,Sugars,negative
0.004988192504803668,4.0330755307862135e-8,Sugars,undefined
0.0018027601583757986,7.305355567958142e-9,Sugars,undefined
0.0037131404929612736,2.4363978925046986e-8,Sugars,undefined
0.005399524241919167,2.26622254255864e-8,Sugars,positive
0.005005175342496743,2.1821402669630204e-8,Sugars,positive
0.00601484972764623,2.145904214070899e-8,Sugars,positive
0.005910778079775716,6.133114734679204e-8,Sugars,undefined
0.007662825678053328,3.24751857910525e-8,Sugars,negative
0.004686838787480126,1.6693366442896743e-8,Sugars,positive
0.0034702763382088264,1.2790622552776527e-8,Sugars,positive
0.003097891541530978,1.9117345662779133e-8,Sugars,undefined
0.002689108854274078,1.5139326828240544e-8,Sugars,undefined
0.055593756272641334,2.6387280711276005e-7,Sugars,negative
0.010681915568234373,4.92336719742897e-8,Sugars,positive
0.002326754627097257,3.4959418258194713e-9,Sugars,positive
0.002463990170625771,5.659370805552863e-9,Sugars,undefined
0.0040208730295545805,1.643743089384727e-8,Sugars,negative
0.0051635091190813534,2.379574917371042e-8,Sugars,negative
0.0022400125453248035,1.7335034174708506e-8,Sugars,positive
0.0017634800679452102,8.454832365442728e-9,Sugars,positive
0.006543082088063865,1.3429255186169338e-7,Sugars,undefined
0.009268833203240874,3.541396240354888e-8,Sugars,positive
0.0024097849748853373,5.404864920313228e-9,Sugars,positive
0.0011787949167589766,5.190073644250665e-10,Organic acids,positive
0.004556896069481462,3.548471930225522e-8,Organic acids,negative
0.0012992348351100825,2.307451902301412e-9,Organic acids,undefined
0.0027122796059852773,9.697095590556046e-9,Organic acids,positive
0.002616860767347597,8.652724732358687e-9,Organic acids,positive
0.0026097948938992154,9.457893125764458e-9,Organic acids,positive
0.0035776258627135695,1.3595545830075219e-8,Organic acids,positive
0.0027558989558849156,1.3891615001875779e-8,Organic acids,positive
0.001185500223580548,1.4007339526059657e-9,Organic acids,undefined
0.0011543585968874959,8.272512411163203e-10,Organic acids,undefined
0.0029033831549977324,1.9490938042973074e-8,Organic acids,positive
0.0012935310196750625,1.4769277857906001e-9,Organic acids,positive
0.003665690225692429,2.4268034715624587e-8,Organic acids,undefined
0.0018746013687200678,8.74806614646667e-9,Organic acids,negative
0.0013395815548089343,3.281673347207384e-9,Organic acids,negative
0.001944204511135243,9.884065556854414e-9,Organic acids,negative
0.0017868430421460585,9.638868438419647e-9,Organic acids,undefined
0.0015850007474016918,1.0475681996716502e-8,Organic acids,undefined
0.0012621411375982796,2.1390174983373235e-9,Organic acids,undefined
0.001448296357448041,2.4705334854177252e-9,Organic acids,positive
0.0013334392170507529,1.7712056790173253e-9,Organic acids,positive
0.001216980182608471,6.868679720193781e-10,Organic acids,positive
0.0015367321338208425,7.432158080701295e-9,Organic acids,undefined
0.001290285490717859,1.2418276462763643e-9,Organic acids,negative
0.0019149327945384854,5.163062513227626e-9,Organic acids,positive
0.0017513659592375544,5.002201709409781e-9,Organic acids,positive
0.0014358994219230755,4.6995009992700856e-9,Organic acids,undefined
0.0011454732746525394,6.78418268033282e-10,Organic acids,undefined
0.0032124196185941804,1.2899538327394377e-8,Organic acids,negative
0.0081927435726112,4.706650131176454e-8,Organic acids,positive
0.0037299935749156446,1.2150360692268057e-8,Organic acids,positive
0.0016597847924003587,3.6650123249970443e-9,Organic acids,undefined
0.0012148719506851512,9.065704093867406e-10,Organic acids,negative
0.0011795297050363202,6.378029857007044e-10,Organic acids,negative
0.0012779548553155465,4.51963080627276e-9,Organic acids,positive
0.0014517809128226102,9.699200469792311e-9,Organic acids,positive
0.003314007493169609,7.221445561806496e-8,Organic acids,undefined
0.0016808613365690062,3.2763008252900933e-9,Organic acids,positive
0.0038200729996521686,1.786539770920691e-8,Organic acids,positive
0.007403011949838923,3.950448145565231e-8,Amino acids,positive
0.03149566477287004,3.0316623398162476e-7,Amino acids,negative
0.010098113011689686,1.0036157164882613e-7,Amino acids,undefined
0.0074186575468050174,3.6774765770276136e-8,Amino acids,positive
0.008148101296451122,3.892128703456972e-8,Amino acids,positive
0.008794782262222703,4.6679916307834906e-8,Amino acids,positive
0.01925672699747617,9.673024864979883e-8,Amino acids,positive
0.005538919305424296,3.596485000810307e-8,Amino acids,positive
0.006093053843872775,7.784769950783007e-8,Amino acids,undefined
0.004521991093702854,4.897402552066899e-8,Amino acids,undefined
0.00439323800397528,3.429904340238047e-8,Amino acids,positive
0.005270957040112838,3.0533020424910994e-8,Amino acids,positive
0.006866828445045142,5.2776356951561045e-8,Amino acids,undefined
0.009078689212801524,8.719634931490654e-8,Amino acids,negative
0.00621615837102438,6.740258721223311e-8,Amino acids,negative
0.010279227449893036,1.040638065751468e-7,Amino acids,negative
0.00967524836916921,1.1645505595145192e-7,Amino acids,undefined
0.0033940305996265473,4.746198195557805e-8,Amino acids,undefined
0.0039045116498037957,3.531906802027345e-8,Amino acids,undefined
0.007141552603006042,4.1328742684029936e-8,Amino acids,positive
0.006280905529889067,3.780558012513433e-8,Amino acids,positive
0.0070973615527689955,3.369237264858037e-8,Amino acids,positive
0.009652482947392746,1.4067723945298332e-7,Amino acids,undefined
0.01017411159166794,5.701343617477176e-8,Amino acids,negative
0.007487556861471508,3.9128759960784005e-8,Amino acids,positive
0.007793720502822571,4.9691568617536815e-8,Amino acids,positive
0.003432713150876947,3.122818414014972e-8,Amino acids,undefined
0.00444704424538943,4.672019914393201e-8,Amino acids,undefined
0.016440376017972165,9.091242807556808e-8,Amino acids,negative
0.06679610315243388,4.2390191569863446e-7,Amino acids,positive
0.007801145339397737,2.997562729260699e-8,Amino acids,positive
0.009043249319003611,5.02894428186656e-8,Amino acids,undefined
0.004690562648300127,2.701744650956012e-8,Amino acids,negative
0.005199280449229318,3.12085698216796e-8,Amino acids,negative
0.001685885513402015,1.3651339412582949e-8,Amino acids,positive
0.0018965765390570703,2.0507195902381348e-8,Amino acids,positive
0.0213026203344289,6.398200767760555e-7,Amino acids,undefined
0.013058842781502602,6.5313056952158e-8,Amino acids,positive
0.005825371335834136,2.999631324863838e-8,Amino acids,positive
0.0014332387062015654,3.1352763060041514e-10,Organic acids,positive
0.0039830833397676135,2.1435996342135083e-8,Organic acids,negative
0.001524148677688713,1.3939107173448074e-9,Organic acids,undefined
0.0025907374099713174,5.857927290840446e-9,Organic acids,positive
0.0025187137485586588,5.227032349683951e-9,Organic acids,positive
0.0025133803145733287,5.71342725642771e-9,Organic acids,positive
0.0032439145675341816,8.21294564007726e-9,Organic acids,positive
0.0026236619910400623,8.391798335224049e-9,Organic acids,positive
0.0014382999787456447,8.461706468242398e-10,Organic acids,undefined
0.0014147937821831766,4.997349542925407e-10,Organic acids,undefined
0.0027349854170246653,1.1774298481414192e-8,Organic acids,positive
0.001519843346817813,8.92198648779867e-10,Organic acids,positive
0.0033103869534096267,1.4660099153211401e-8,Organic acids,undefined
0.0019584445148268506,5.284627231206456e-9,Organic acids,negative
0.0015546030252807609,1.9824290356539145e-9,Organic acids,negative
0.002010982076949179,5.970874147754324e-9,Organic acids,negative
0.001892203130111318,5.8227527975725955e-9,Organic acids,undefined
0.001739849346487699,6.328264260743741e-9,Organic acids,undefined
0.0014961497631318273,1.2921610251319555e-9,Organic acids,undefined
0.0016366626924032542,1.4924268191455256e-9,Organic acids,positive
0.0015499666907655481,1.0699692488245566e-9,Organic acids,positive
0.0014620615539511525,4.149306976426153e-10,Organic acids,positive
0.0017034154270327963,4.48969913147819e-9,Organic acids,undefined
0.0015173935697920604,7.501767917733128e-10,Organic acids,negative
0.0019888873183539976,3.1189591273088694e-9,Organic acids,positive
0.0018654244620433349,3.021784578093454e-9,Organic acids,positive
0.0016273052877276953,2.8389258309227023e-9,Organic acids,undefined
0.001408086999232035,4.0982630828010536e-10,Organic acids,undefined
0.002968251069132972,7.792493835048693e-9,Organic acids,negative
0.006727479029887285,2.8432445565152313e-8,Organic acids,positive
0.003358924147094605,7.339922436374657e-9,Organic acids,positive
0.0017962975365197024,2.2140006272368504e-9,Organic acids,undefined
0.0014604702268673987,5.476509427613537e-10,Organic acids,negative
0.001433793336113781,3.852909854528346e-10,Organic acids,negative
0.0015080862095066209,2.7302678825165895e-9,Organic acids,positive
0.0016392928903815032,5.8591988292518116e-9,Organic acids,positive
0.003044931217272638,4.3624096143821964e-8,Organic acids,undefined
0.0018122064482464088,1.9791835440047877e-9,Organic acids,positive
0.0034269175337266282,1.0792324343425446e-8,Organic acids,positive
0.0032090165039517704,1.2126259504138192e-8,Sugars,positive
0.020206738949663704,1.8077612327791132e-7,Sugars,negative
0.004648814854789222,3.688720473380661e-8,Sugars,undefined
0.0023762180806029595,6.624741069652751e-9,Sugars,positive
0.0032326883139840116,1.0803965866639757e-8,Sugars,positive
0.0026800635083592114,8.660925947700497e-9,Sugars,positive
0.02129852837061148,1.0216839360005639e-7,Sugars,positive
0.0062151157623850295,3.904580832092615e-8,Sugars,positive
0.008223860913940128,1.0507157141227203e-7,Sugars,undefined
0.006146105373550275,6.815723549638725e-8,Sugars,undefined
0.0017850502900911998,5.992009405299841e-9,Sugars,positive
0.005269248270278965,2.865529163171978e-8,Sugars,positive
0.007320530297810191,5.3716393843828025e-8,Sugars,undefined
0.007238571315649989,6.320037655641308e-8,Sugars,negative
0.004305370299787335,3.934591979160442e-8,Sugars,negative
0.010006642909143822,9.54992593606653e-8,Sugars,negative
0.006668306566984264,7.111759142073398e-8,Sugars,undefined
0.0018317926820473,1.2881962871742985e-8,Sugars,undefined
0.004732366296205012,4.2962436119739315e-8,Sugars,undefined
0.0072928408347125604,3.9961634147408085e-8,Sugars,positive
0.006694091993066318,3.8478961959424254e-8,Sugars,positive
0.008227103418820436,3.78399903397235e-8,Sugars,positive
0.008069089085061796,1.0814881707716762e-7,Sugars,undefined
0.010729262529223186,5.726540395216127e-8,Sugars,negative
0.006210754410917561,2.9436394261901885e-8,Sugars,positive
0.0043636201641671125,2.2554456562529593e-8,Sugars,positive
0.0037982199158486936,3.3710739298488405e-8,Sugars,undefined
0.0031775559280992974,2.6696064865065382e-8,Sugars,undefined
0.08350387712702972,4.653024308629586e-7,Sugars,negative
